date,basin,name,consecutive_count,type_of_depression,lat,lon,max_wind_kn,min_pressure_mBar
1992-07-20 12:00:00,EP,FRANK,42, HU,20.7,227.0,80.0,974.0
1992-07-20 18:00:00,EP,FRANK,42, HU,21.1,225.7,75.0,978.0
1992-07-21 00:00:00,EP,FRANK,42, HU,21.6,224.6,75.0,982.0
1992-07-21 06:00:00,EP,FRANK,42, HU,22.1,223.6,70.0,986.0
1992-07-21 12:00:00,EP,FRANK,42, HU,22.6,222.7,65.0,990.0
1992-07-21 18:00:00,EP,FRANK,42, TS,23.1,221.7,55.0,994.0
1992-07-22 00:00:00,EP,FRANK,42, TS,23.6,220.7,50.0,997.0
1992-07-22 06:00:00,EP,FRANK,42, TS,23.9,219.4,45.0,1000.0
1992-07-22 12:00:00,EP,FRANK,42, TS,24.2,218.6,40.0,1003.0
1992-07-22 18:00:00,EP,FRANK,42, TS,24.7,217.6,35.0,1005.0
1992-07-23 00:00:00,EP,FRANK,42, TD,25.3,216.8,30.0,1006.0
1992-07-23 06:00:00,EP,FRANK,42, TD,26.3,216.0,30.0,1008.0
1992-07-23 12:00:00,EP,FRANK,42, TD,26.9,214.9,25.0,1009.0
1992-07-14 12:00:00,EP,GEORGETTE,48, TD,10.8,265.8,25.0,1011.0
1992-07-14 18:00:00,EP,GEORGETTE,48, TD,11.3,264.7,30.0,1010.0
1992-07-15 00:00:00,EP,GEORGETTE,48, TD,11.8,263.6,30.0,1009.0
1992-07-15 06:00:00,EP,GEORGETTE,48, TS,12.2,262.6,35.0,1005.0
1992-07-15 12:00:00,EP,GEORGETTE,48, TS,12.5,261.7,45.0,1000.0
1992-07-15 18:00:00,EP,GEORGETTE,48, TS,12.7,260.8,55.0,994.0
1992-07-16 00:00:00,EP,GEORGETTE,48, HU,12.8,259.9,65.0,988.0
1992-07-16 06:00:00,EP,GEORGETTE,48, HU,13.0,259.0,65.0,984.0
1992-07-16 12:00:00,EP,GEORGETTE,48, HU,13.1,258.0,70.0,981.0
1992-07-16 18:00:00,EP,GEORGETTE,48, HU,13.2,257.0,75.0,978.0
1992-07-17 00:00:00,EP,GEORGETTE,48, HU,13.4,256.0,80.0,975.0
1992-07-17 06:00:00,EP,GEORGETTE,48, HU,13.8,255.0,85.0,972.0
1992-07-17 12:00:00,EP,GEORGETTE,48, HU,14.2,254.0,90.0,970.0
1992-07-17 18:00:00,EP,GEORGETTE,48, HU,14.8,253.0,95.0,968.0
1992-07-18 00:00:00,EP,GEORGETTE,48, HU,15.4,252.0,95.0,965.0
1992-07-18 06:00:00,EP,GEORGETTE,48, HU,16.0,250.8,95.0,964.0
1992-07-18 12:00:00,EP,GEORGETTE,48, HU,16.7,249.6,95.0,965.0
1992-07-18 18:00:00,EP,GEORGETTE,48, HU,17.3,248.4,95.0,968.0
1992-07-19 00:00:00,EP,GEORGETTE,48, HU,17.7,247.3,90.0,970.0
1992-07-19 06:00:00,EP,GEORGETTE,48, HU,18.0,246.3,85.0,973.0
1992-07-19 12:00:00,EP,GEORGETTE,48, HU,18.4,245.4,80.0,976.0
1992-07-19 18:00:00,EP,GEORGETTE,48, HU,18.5,244.7,80.0,979.0
1992-07-20 00:00:00,EP,GEORGETTE,48, HU,18.5,244.0,75.0,981.0
1992-07-20 06:00:00,EP,GEORGETTE,48, HU,18.4,243.3,75.0,982.0
1992-07-20 12:00:00,EP,GEORGETTE,48, HU,18.1,242.6,75.0,980.0
1992-07-20 18:00:00,EP,GEORGETTE,48, HU,17.9,242.0,80.0,976.0
1992-07-21 00:00:00,EP,GEORGETTE,48, HU,17.7,241.3,85.0,972.0
1992-07-21 06:00:00,EP,GEORGETTE,48, HU,17.5,240.5,90.0,970.0
1992-07-21 12:00:00,EP,GEORGETTE,48, HU,17.5,239.5,95.0,968.0
1992-07-21 18:00:00,EP,GEORGETTE,48, HU,17.6,238.3,90.0,970.0
1992-07-22 00:00:00,EP,GEORGETTE,48, HU,17.7,236.9,85.0,974.0
1992-07-22 06:00:00,EP,GEORGETTE,48, HU,17.8,235.4,75.0,978.0
1992-07-22 12:00:00,EP,GEORGETTE,48, HU,17.9,233.8,70.0,984.0
1992-07-22 18:00:00,EP,GEORGETTE,48, HU,17.9,232.2,65.0,989.0
1992-07-23 00:00:00,EP,GEORGETTE,48, TS,17.8,230.5,55.0,994.0
1992-07-23 06:00:00,EP,GEORGETTE,48, TS,17.7,228.6,50.0,997.0
1992-07-23 12:00:00,EP,GEORGETTE,48, TS,17.5,226.6,45.0,999.0
1992-07-23 18:00:00,EP,GEORGETTE,48, TS,17.5,224.6,40.0,1002.0
1992-07-24 00:00:00,EP,GEORGETTE,48, TS,17.5,222.6,35.0,1005.0
1992-07-24 06:00:00,EP,GEORGETTE,48, TD,17.5,220.6,30.0,1007.0
1992-07-24 12:00:00,EP,GEORGETTE,48, TD,17.6,218.5,30.0,1008.0
1992-07-24 18:00:00,EP,GEORGETTE,48, TD,17.8,216.5,30.0,1009.0
1992-07-25 00:00:00,EP,GEORGETTE,48, TD,17.9,215.0,25.0,1010.0
1992-07-25 06:00:00,EP,GEORGETTE,48, TD,17.8,212.6,25.0,1010.0
1992-07-25 12:00:00,EP,GEORGETTE,48, TD,17.8,210.5,25.0,1011.0
1992-07-25 18:00:00,EP,GEORGETTE,48, TD,17.8,208.3,25.0,1011.0
1992-07-26 00:00:00,EP,GEORGETTE,48, TD,17.5,206.0,30.0,1012.0
1992-07-26 06:00:00,EP,GEORGETTE,48, TD,17.4,203.5,30.0,1014.0
1992-07-26 06:00:00,EP,HOWARD,19, TD,13.1,246.0,25.0,1009.0
1992-07-26 12:00:00,EP,HOWARD,19, TD,13.4,244.7,25.0,1009.0
1992-07-26 18:00:00,EP,HOWARD,19, TD,13.6,243.5,30.0,1008.0
1992-07-27 00:00:00,EP,HOWARD,19, TD,13.7,242.5,30.0,1008.0
1992-07-27 06:00:00,EP,HOWARD,19, TD,13.7,241.6,30.0,1007.0
1992-07-27 12:00:00,EP,HOWARD,19, TS,13.5,240.9,35.0,1005.0
1992-07-27 18:00:00,EP,HOWARD,19, TS,13.3,239.9,40.0,1000.0
1992-07-28 00:00:00,EP,HOWARD,19, TS,13.0,238.8,50.0,995.0
1992-07-28 06:00:00,EP,HOWARD,19, TS,12.7,237.8,55.0,993.0
1992-07-28 12:00:00,EP,HOWARD,19, TS,12.5,236.8,55.0,993.0
1992-07-28 18:00:00,EP,HOWARD,19, TS,12.4,236.1,55.0,992.0
1992-07-29 00:00:00,EP,HOWARD,19, TS,12.4,235.3,50.0,993.0
1992-07-29 06:00:00,EP,HOWARD,19, TS,12.6,234.4,50.0,997.0
1992-07-29 12:00:00,EP,HOWARD,19, TS,12.8,233.3,45.0,1000.0
1992-07-29 18:00:00,EP,HOWARD,19, TS,13.1,232.2,45.0,1000.0
1992-07-30 00:00:00,EP,HOWARD,19, TS,13.4,231.0,45.0,1000.0
1992-07-30 06:00:00,EP,HOWARD,19, TS,13.7,229.9,40.0,1000.0
1992-07-30 12:00:00,EP,HOWARD,19, TS,14.3,228.4,35.0,1005.0
1992-07-30 18:00:00,EP,HOWARD,19, TD,15.0,227.0,25.0,1008.0
1992-07-28 00:00:00,EP,ISIS,21, TD,14.4,253.9,25.0,1008.0
1992-07-28 06:00:00,EP,ISIS,21, TD,14.9,253.2,25.0,1007.0
1992-07-28 12:00:00,EP,ISIS,21, TD,15.5,252.0,30.0,1006.0
1992-07-28 18:00:00,EP,ISIS,21, TS,16.3,251.0,35.0,1004.0
1992-07-29 00:00:00,EP,ISIS,21, TS,17.0,250.0,45.0,1001.0
1992-07-29 06:00:00,EP,ISIS,21, TS,17.6,249.1,45.0,1000.0
1992-07-29 12:00:00,EP,ISIS,21, TS,18.2,248.2,45.0,1000.0
1992-07-29 18:00:00,EP,ISIS,21, TS,18.7,247.3,45.0,999.0
1992-07-30 00:00:00,EP,ISIS,21, TS,19.2,246.5,45.0,999.0
1992-07-30 06:00:00,EP,ISIS,21, TS,19.7,245.6,50.0,998.0
1992-07-30 12:00:00,EP,ISIS,21, TS,20.2,244.7,50.0,996.0
1992-07-30 18:00:00,EP,ISIS,21, TS,20.7,243.8,55.0,994.0
1992-07-31 00:00:00,EP,ISIS,21, TS,21.1,242.9,55.0,992.0
1992-07-31 06:00:00,EP,ISIS,21, TS,21.5,241.9,55.0,993.0
1992-07-31 12:00:00,EP,ISIS,21, TS,21.6,240.9,55.0,995.0
1992-07-31 18:00:00,EP,ISIS,21, TS,21.7,240.0,45.0,999.0
1992-08-01 00:00:00,EP,ISIS,21, TS,21.8,239.1,35.0,1003.0
1992-08-01 06:00:00,EP,ISIS,21, TD,21.9,238.2,30.0,1006.0
1992-08-01 12:00:00,EP,ISIS,21, TD,22.2,237.2,25.0,1008.0
1992-08-01 18:00:00,EP,ISIS,21, TD,22.4,236.1,25.0,1009.0
1992-08-02 00:00:00,EP,ISIS,21, TD,22.5,235.0,25.0,1010.0
1992-07-30 18:00:00,EP,JAVIER,50, TD,12.3,256.4,25.0,1010.0
1992-07-31 00:00:00,EP,JAVIER,50, TD,12.4,255.5,25.0,1010.0
1992-07-31 06:00:00,EP,JAVIER,50, TD,12.3,254.5,30.0,1009.0
1992-07-31 12:00:00,EP,JAVIER,50, TD,12.3,253.3,30.0,1009.0
1992-07-31 18:00:00,EP,JAVIER,50, TD,12.4,252.0,30.0,1009.0
1992-08-01 00:00:00,EP,JAVIER,50, TD,12.7,250.9,30.0,1009.0
1992-08-01 06:00:00,EP,JAVIER,50, TD,13.0,250.0,30.0,1008.0
1992-08-01 12:00:00,EP,JAVIER,50, TD,13.4,248.8,30.0,1008.0
1992-08-01 18:00:00,EP,JAVIER,50, TD,13.7,247.4,30.0,1007.0
1992-08-02 00:00:00,EP,JAVIER,50, TD,14.1,245.8,30.0,1006.0
1992-08-02 06:00:00,EP,JAVIER,50, TS,14.5,244.3,35.0,1005.0
1992-08-02 12:00:00,EP,JAVIER,50, TS,15.0,243.0,40.0,1005.0
1992-08-02 18:00:00,EP,JAVIER,50, TS,15.6,241.9,45.0,1000.0
1992-08-03 00:00:00,EP,JAVIER,50, TS,16.0,241.0,50.0,999.0
1992-08-03 06:00:00,EP,JAVIER,50, TS,16.3,240.0,50.0,999.0
1992-08-03 12:00:00,EP,JAVIER,50, TS,16.4,239.0,50.0,998.0
1992-08-03 18:00:00,EP,JAVIER,50, TS,16.6,238.0,55.0,997.0
1992-08-04 00:00:00,EP,JAVIER,50, TS,16.8,237.1,55.0,996.0
1992-08-04 06:00:00,EP,JAVIER,50, TS,17.0,236.3,55.0,995.0
1992-08-04 12:00:00,EP,JAVIER,50, TS,17.3,235.6,55.0,994.0
1992-08-04 18:00:00,EP,JAVIER,50, TS,17.5,235.0,55.0,993.0
1992-08-05 00:00:00,EP,JAVIER,50, TS,17.9,234.2,55.0,992.0
1992-08-05 06:00:00,EP,JAVIER,50, TS,18.1,233.3,60.0,990.0
1992-08-05 12:00:00,EP,JAVIER,50, TS,18.2,232.3,60.0,989.0
1992-08-05 18:00:00,EP,JAVIER,50, HU,18.4,231.4,70.0,986.0
1992-08-06 00:00:00,EP,JAVIER,50, HU,18.5,230.4,70.0,985.0
1992-08-06 06:00:00,EP,JAVIER,50, HU,18.4,229.3,65.0,986.0
1992-08-06 12:00:00,EP,JAVIER,50, HU,18.2,228.2,65.0,986.0
1992-08-06 18:00:00,EP,JAVIER,50, HU,17.9,227.0,65.0,987.0
1992-08-07 00:00:00,EP,JAVIER,50, TS,17.4,225.8,60.0,992.0
1992-08-07 06:00:00,EP,JAVIER,50, TS,17.0,224.5,45.0,998.0
1992-08-07 12:00:00,EP,JAVIER,50, TS,16.6,222.9,40.0,1001.0
1992-08-07 18:00:00,EP,JAVIER,50, TS,16.2,221.2,40.0,1002.0
1992-08-08 00:00:00,EP,JAVIER,50, TS,15.8,219.2,40.0,1003.0
1992-08-08 06:00:00,EP,JAVIER,50, TS,15.7,217.4,40.0,1004.0
1992-08-08 12:00:00,EP,JAVIER,50, TS,15.6,215.8,40.0,1005.0
1992-08-08 18:00:00,EP,JAVIER,50, TS,15.5,214.9,35.0,1006.0
1992-08-09 00:00:00,EP,JAVIER,50, TD,15.4,214.5,30.0,1006.0
1992-08-09 06:00:00,EP,JAVIER,50, TD,15.0,213.1,30.0,1007.0
1992-08-09 12:00:00,EP,JAVIER,50, TD,14.8,212.4,30.0,1008.0
1992-08-09 18:00:00,EP,JAVIER,50, TD,14.3,210.8,30.0,1008.0
1992-08-10 00:00:00,EP,JAVIER,50, TD,14.2,209.8,30.0,1008.0
1992-08-10 06:00:00,EP,JAVIER,50, TD,14.0,208.5,30.0,1009.0
1992-08-10 12:00:00,EP,JAVIER,50, TD,14.0,207.5,30.0,1009.0
1992-08-10 18:00:00,EP,JAVIER,50, TD,13.9,206.6,25.0,1009.0
1992-08-11 00:00:00,EP,JAVIER,50, TD,13.8,205.9,25.0,1009.0
1992-08-11 06:00:00,EP,JAVIER,50, TD,13.7,204.8,25.0,1010.0
1992-08-11 12:00:00,EP,JAVIER,50, TD,13.5,203.7,25.0,1010.0
1992-08-11 18:00:00,EP,JAVIER,50, TD,12.9,202.2,25.0,1010.0
1992-08-12 00:00:00,EP,JAVIER,50, TD,12.0,201.4,25.0,1010.0
1992-08-10 00:00:00,EP,UNNAMED,13, TD,14.5,235.5,25.0,-999.0
1992-08-10 06:00:00,EP,UNNAMED,13, TD,15.2,234.8,30.0,-999.0
1992-08-10 12:00:00,EP,UNNAMED,13, TD,15.9,234.1,30.0,-999.0
1992-08-10 18:00:00,EP,UNNAMED,13, TD,16.6,233.4,30.0,-999.0
1992-08-11 00:00:00,EP,UNNAMED,13, TD,17.2,232.4,30.0,-999.0
1992-08-11 06:00:00,EP,UNNAMED,13, TD,17.5,231.3,30.0,-999.0
1992-08-11 12:00:00,EP,UNNAMED,13, TD,17.7,230.2,25.0,-999.0
1992-08-11 18:00:00,EP,UNNAMED,13, TD,17.8,229.2,25.0,-999.0
1992-08-12 00:00:00,EP,UNNAMED,13, TD,17.9,228.3,25.0,-999.0
1992-08-12 06:00:00,EP,UNNAMED,13, TD,18.0,227.5,25.0,-999.0
1992-08-12 12:00:00,EP,UNNAMED,13, TD,18.1,226.8,25.0,-999.0
1992-08-12 18:00:00,EP,UNNAMED,13, TD,18.2,226.1,25.0,-999.0
1992-08-13 00:00:00,EP,UNNAMED,13, TD,18.3,225.4,20.0,-999.0
1992-08-18 06:00:00,EP,KAY,19, TD,19.1,248.6,25.0,1010.0
1992-08-18 12:00:00,EP,KAY,19, TD,19.0,247.2,30.0,1009.0
1992-08-18 18:00:00,EP,KAY,19, TD,19.0,245.7,30.0,1008.0
1992-08-19 00:00:00,EP,KAY,19, TS,19.1,244.2,35.0,1006.0
1992-08-19 06:00:00,EP,KAY,19, TS,19.1,242.8,40.0,1002.0
1992-08-19 12:00:00,EP,KAY,19, TS,19.1,241.6,45.0,1001.0
1992-08-19 18:00:00,EP,KAY,19, TS,19.1,240.2,45.0,1000.0
1992-08-20 00:00:00,EP,KAY,19, TS,19.1,238.6,45.0,1000.0
1992-08-20 06:00:00,EP,KAY,19, TS,19.0,237.0,45.0,1000.0
1992-08-20 12:00:00,EP,KAY,19, TS,18.9,235.4,45.0,1001.0
1992-08-20 18:00:00,EP,KAY,19, TS,18.7,233.9,40.0,1005.0
1992-08-21 00:00:00,EP,KAY,19, TS,18.6,232.2,35.0,1007.0
1992-08-21 06:00:00,EP,KAY,19, TD,18.5,230.6,30.0,1008.0
1992-08-21 12:00:00,EP,KAY,19, TD,18.5,229.0,30.0,1009.0
1992-08-21 18:00:00,EP,KAY,19, TD,18.4,227.5,30.0,1009.0
1992-08-22 00:00:00,EP,KAY,19, TD,18.3,226.0,25.0,1009.0
1992-08-22 06:00:00,EP,KAY,19, TD,18.2,224.5,25.0,1009.0
1992-08-22 12:00:00,EP,KAY,19, TD,18.0,222.9,25.0,1009.0
1992-08-22 18:00:00,EP,KAY,19, TD,17.8,221.4,25.0,1009.0
1992-08-20 00:00:00,EP,LESTER,22, TD,15.5,254.0,25.0,1011.0
1992-08-20 06:00:00,EP,LESTER,22, TD,16.2,252.8,30.0,1009.0
1992-08-20 12:00:00,EP,LESTER,22, TD,16.8,251.7,30.0,1008.0
1992-08-20 18:00:00,EP,LESTER,22, TS,17.5,250.6,35.0,1005.0
1992-08-21 00:00:00,EP,LESTER,22, TS,18.2,249.6,35.0,1004.0
1992-08-21 06:00:00,EP,LESTER,22, TS,18.9,248.7,40.0,1003.0
1992-08-21 12:00:00,EP,LESTER,22, TS,19.7,247.8,40.0,1002.0
1992-08-21 18:00:00,EP,LESTER,22, TS,20.5,247.0,45.0,1000.0
1992-08-22 00:00:00,EP,LESTER,22, TS,21.5,246.4,50.0,998.0
1992-08-22 06:00:00,EP,LESTER,22, TS,22.4,246.1,55.0,994.0
1992-08-22 12:00:00,EP,LESTER,22, TS,23.2,245.9,60.0,990.0
1992-08-22 18:00:00,EP,LESTER,22, HU,24.0,245.9,70.0,985.0
1992-08-23 00:00:00,EP,LESTER,22, HU,25.0,246.0,70.0,985.0
1992-08-23 06:00:00,EP,LESTER,22, HU,26.0,246.3,65.0,987.0
1992-08-23 10:00:00,EP,LESTER,22, HU,26.8,246.7,65.0,988.0
1992-08-23 12:00:00,EP,LESTER,22, TS,27.1,246.7,55.0,994.0
1992-08-23 18:00:00,EP,LESTER,22, TS,28.4,247.5,45.0,996.0
1992-08-23 20:00:00,EP,LESTER,22, TS,29.0,247.8,50.0,995.0
1992-08-24 00:00:00,EP,LESTER,22, TS,30.0,248.3,40.0,998.0
1992-08-24 06:00:00,EP,LESTER,22, TS,32.0,249.5,35.0,999.0
1992-08-24 12:00:00,EP,LESTER,22, TD,33.5,251.0,25.0,1004.0
1992-08-24 18:00:00,EP,LESTER,22, TD,35.0,253.0,20.0,1006.0
1992-08-27 12:00:00,EP,MADELINE,15, TD,12.7,237.4,30.0,1009.0
1992-08-27 18:00:00,EP,MADELINE,15, TD,12.9,236.6,30.0,1007.0
1992-08-28 00:00:00,EP,MADELINE,15, TS,13.2,235.7,35.0,1005.0
1992-08-28 06:00:00,EP,MADELINE,15, TS,13.3,234.6,35.0,1003.0
1992-08-28 12:00:00,EP,MADELINE,15, TS,13.7,233.1,40.0,1002.0
1992-08-28 18:00:00,EP,MADELINE,15, TS,14.3,231.1,45.0,1000.0
1992-08-29 00:00:00,EP,MADELINE,15, TS,14.9,229.4,45.0,999.0
1992-08-29 06:00:00,EP,MADELINE,15, TS,15.2,228.1,45.0,1000.0
1992-08-29 12:00:00,EP,MADELINE,15, TS,15.5,227.2,40.0,1002.0
1992-08-29 18:00:00,EP,MADELINE,15, TS,15.6,226.0,40.0,1003.0
1992-08-30 00:00:00,EP,MADELINE,15, TS,15.8,224.5,40.0,1003.0
1992-08-30 06:00:00,EP,MADELINE,15, TS,15.9,223.6,40.0,1004.0
1992-08-30 12:00:00,EP,MADELINE,15, TS,15.9,222.3,40.0,1004.0
1992-08-30 18:00:00,EP,MADELINE,15, TD,15.9,221.2,30.0,1006.0
1992-08-31 00:00:00,EP,MADELINE,15, TD,16.0,219.9,25.0,1010.0
1992-08-27 12:00:00,EP,NEWTON,18, TD,11.1,252.7,25.0,1011.0
1992-08-27 18:00:00,EP,NEWTON,18, TD,11.1,251.5,30.0,1010.0
1992-08-28 00:00:00,EP,NEWTON,18, TD,11.3,250.1,30.0,1009.0
1992-08-28 06:00:00,EP,NEWTON,18, TS,11.7,248.6,35.0,1007.0
1992-08-28 12:00:00,EP,NEWTON,18, TS,12.1,247.1,35.0,1006.0
1992-08-28 18:00:00,EP,NEWTON,18, TS,12.3,245.6,35.0,1005.0
1992-08-29 00:00:00,EP,NEWTON,18, TS,12.3,244.0,35.0,1004.0
1992-08-29 06:00:00,EP,NEWTON,18, TS,12.4,242.6,40.0,1003.0
1992-08-29 12:00:00,EP,NEWTON,18, TS,12.8,241.4,40.0,1002.0
1992-08-29 18:00:00,EP,NEWTON,18, TS,13.0,240.2,45.0,1001.0
1992-08-30 00:00:00,EP,NEWTON,18, TS,13.2,238.9,45.0,1000.0
1992-08-30 06:00:00,EP,NEWTON,18, TS,13.4,237.6,45.0,999.0
1992-08-30 12:00:00,EP,NEWTON,18, TS,13.7,236.1,45.0,1000.0
1992-08-30 18:00:00,EP,NEWTON,18, TS,14.1,234.5,45.0,1001.0
1992-08-31 00:00:00,EP,NEWTON,18, TS,14.5,232.8,40.0,1002.0
1992-08-31 06:00:00,EP,NEWTON,18, TS,14.9,231.0,35.0,1004.0
1992-08-31 12:00:00,EP,NEWTON,18, TD,14.9,229.1,30.0,1007.0
1992-08-31 18:00:00,EP,NEWTON,18, TD,14.9,227.5,25.0,1010.0
1992-09-02 18:00:00,EP,ORLENE,49, TD,9.9,257.5,30.0,1009.0
1992-09-03 00:00:00,EP,ORLENE,49, TS,10.1,256.2,35.0,1005.0
1992-09-03 06:00:00,EP,ORLENE,49, TS,10.4,254.9,40.0,1002.0
1992-09-03 12:00:00,EP,ORLENE,49, TS,10.7,253.6,50.0,999.0
1992-09-03 18:00:00,EP,ORLENE,49, HU,11.0,252.1,65.0,989.0
1992-09-04 00:00:00,EP,ORLENE,49, HU,11.2,250.5,75.0,981.0
1992-09-04 06:00:00,EP,ORLENE,49, HU,11.4,248.9,85.0,975.0
1992-09-04 12:00:00,EP,ORLENE,49, HU,11.6,247.3,95.0,965.0
1992-09-04 18:00:00,EP,ORLENE,49, HU,11.9,245.8,105.0,956.0
1992-09-05 00:00:00,EP,ORLENE,49, HU,12.1,244.2,110.0,951.0
1992-09-05 06:00:00,EP,ORLENE,49, HU,12.5,242.7,115.0,947.0
1992-09-05 12:00:00,EP,ORLENE,49, HU,12.9,241.2,120.0,943.0
1992-09-05 18:00:00,EP,ORLENE,49, HU,13.4,239.7,120.0,939.0
1992-09-06 00:00:00,EP,ORLENE,49, HU,14.0,238.3,125.0,936.0
1992-09-06 06:00:00,EP,ORLENE,49, HU,14.4,236.9,125.0,934.0
1992-09-06 12:00:00,EP,ORLENE,49, HU,14.9,235.5,125.0,935.0
1992-09-06 18:00:00,EP,ORLENE,49, HU,15.4,234.3,125.0,936.0
1992-09-07 00:00:00,EP,ORLENE,49, HU,15.9,233.1,125.0,937.0
1992-09-07 06:00:00,EP,ORLENE,49, HU,16.4,232.0,120.0,940.0
1992-09-07 12:00:00,EP,ORLENE,49, HU,16.9,230.9,115.0,948.0
1992-09-07 18:00:00,EP,ORLENE,49, HU,17.4,229.9,110.0,953.0
1992-09-08 00:00:00,EP,ORLENE,49, HU,17.8,228.9,100.0,960.0
1992-09-08 06:00:00,EP,ORLENE,49, HU,18.2,227.8,95.0,965.0
1992-09-08 12:00:00,EP,ORLENE,49, HU,18.5,226.9,85.0,974.0
1992-09-08 18:00:00,EP,ORLENE,49, HU,18.8,226.1,75.0,979.0
1992-09-09 00:00:00,EP,ORLENE,49, HU,19.1,225.6,75.0,979.0
1992-09-09 06:00:00,EP,ORLENE,49, HU,19.4,225.3,80.0,977.0
1992-09-09 12:00:00,EP,ORLENE,49, HU,19.7,225.1,85.0,972.0
1992-09-09 18:00:00,EP,ORLENE,49, HU,20.2,224.9,90.0,970.0
1992-09-10 00:00:00,EP,ORLENE,49, HU,20.6,224.7,90.0,970.0
1992-09-10 06:00:00,EP,ORLENE,49, HU,21.0,224.5,90.0,972.0
1992-09-10 12:00:00,EP,ORLENE,49, HU,21.4,224.2,85.0,974.0
1992-09-10 18:00:00,EP,ORLENE,49, HU,21.8,223.9,80.0,977.0
1992-09-11 00:00:00,EP,ORLENE,49, HU,22.2,223.6,75.0,980.0
1992-09-11 06:00:00,EP,ORLENE,49, HU,22.5,223.3,65.0,987.0
1992-09-11 12:00:00,EP,ORLENE,49, TS,22.7,222.8,60.0,991.0
1992-09-11 18:00:00,EP,ORLENE,49, TS,22.8,222.1,55.0,994.0
1992-09-12 00:00:00,EP,ORLENE,49, TS,22.7,221.2,45.0,1000.0
1992-09-12 06:00:00,EP,ORLENE,49, TS,22.6,220.0,40.0,1002.0
1992-09-12 12:00:00,EP,ORLENE,49, TD,22.8,218.5,30.0,1005.0
1992-09-12 18:00:00,EP,ORLENE,49, TD,22.7,217.1,30.0,1006.0
1992-09-13 00:00:00,EP,ORLENE,49, TD,22.5,215.3,25.0,1007.0
1992-09-13 06:00:00,EP,ORLENE,49, TD,22.1,213.4,25.0,1007.0
1992-09-13 12:00:00,EP,ORLENE,49, TD,21.4,211.5,25.0,1008.0
1992-09-13 18:00:00,EP,ORLENE,49, TD,20.8,210.1,25.0,1009.0
1992-09-14 00:00:00,EP,ORLENE,49, TD,20.2,209.0,25.0,1009.0
1992-09-14 06:00:00,EP,ORLENE,49, TD,19.7,207.6,25.0,1010.0
1992-09-14 12:00:00,EP,ORLENE,49, TD,19.3,205.9,25.0,1010.0
1992-09-14 18:00:00,EP,ORLENE,49, TD,19.2,204.8,25.0,1010.0
1992-09-05 18:00:00,EP,INIKI,33, TD,11.9,227.0,25.0,1010.0
1992-09-06 00:00:00,EP,INIKI,33, TD,11.9,224.1,25.0,1010.0
1992-09-06 06:00:00,EP,INIKI,33, TD,12.0,222.8,25.0,1010.0
1992-09-06 12:00:00,EP,INIKI,33, TD,12.1,221.5,30.0,1009.0
1992-09-06 18:00:00,EP,INIKI,33, TD,12.2,220.2,30.0,1008.0
1992-09-07 00:00:00,EP,INIKI,33, TD,12.3,218.9,25.0,1008.0
1992-09-07 06:00:00,EP,INIKI,33, TD,12.3,218.3,25.0,1007.0
1992-09-07 12:00:00,EP,INIKI,33, TD,12.2,217.6,30.0,1006.0
1992-09-07 18:00:00,EP,INIKI,33, TD,12.1,217.0,30.0,1004.0
1992-09-08 00:00:00,EP,INIKI,33, TS,12.0,215.5,35.0,1002.0
1992-09-08 06:00:00,EP,INIKI,33, TS,12.0,214.0,40.0,1000.0
1992-09-08 12:00:00,EP,INIKI,33, TS,12.1,212.5,40.0,1000.0
1992-09-08 18:00:00,EP,INIKI,33, TS,12.3,211.0,50.0,996.0
1992-09-09 00:00:00,EP,INIKI,33, TS,12.4,209.8,60.0,996.0
1992-09-09 06:00:00,EP,INIKI,33, HU,12.7,208.4,65.0,992.0
1992-09-09 12:00:00,EP,INIKI,33, HU,13.0,207.1,65.0,992.0
1992-09-09 18:00:00,EP,INIKI,33, HU,13.4,205.7,80.0,984.0
1992-09-10 00:00:00,EP,INIKI,33, HU,13.8,204.5,85.0,980.0
1992-09-10 06:00:00,EP,INIKI,33, HU,14.3,203.1,90.0,960.0
1992-09-10 12:00:00,EP,INIKI,33, HU,14.7,202.2,100.0,960.0
1992-09-10 18:00:00,EP,INIKI,33, HU,15.2,201.4,100.0,951.0
1992-09-11 00:00:00,EP,INIKI,33, HU,15.9,200.7,110.0,948.0
1992-09-11 06:00:00,EP,INIKI,33, HU,16.8,200.2,115.0,947.0
1992-09-11 12:00:00,EP,INIKI,33, HU,18.2,199.8,120.0,939.0
1992-09-11 18:00:00,EP,INIKI,33, HU,19.5,200.0,125.0,938.0
1992-09-12 00:00:00,EP,INIKI,33, HU,21.5,200.2,115.0,945.0
1992-09-12 06:00:00,EP,INIKI,33, HU,23.7,200.6,100.0,959.0
1992-09-12 12:00:00,EP,INIKI,33, HU,25.7,201.0,80.0,980.0
1992-09-12 18:00:00,EP,INIKI,33, HU,28.1,201.1,80.0,980.0
1992-09-13 00:00:00,EP,INIKI,33, HU,30.4,201.2,65.0,990.0
1992-09-13 06:00:00,EP,INIKI,33, HU,33.0,201.3,65.0,990.0
1992-09-13 12:00:00,EP,INIKI,33, TS,35.0,201.5,50.0,1000.0
1992-09-13 18:00:00,EP,INIKI,33, TS,36.7,201.9,40.0,1002.0
