lon,lat
116.178333,-2.99625
116.277917,-3.130028
116.087028,-3.155833
116.189556,-3.235833
116.08625,-3.273361
115.964278,-3.611278
115.0,-4.014583
103.999139,-5.325444
103.998361,-5.324583
103.89875,-5.225
103.922889,-5.145028
103.736667,-4.984611
103.326639,-4.810444
103.244167,-4.66875
102.897472,-4.492917
102.319194,-4.002083
102.223778,-3.670861
101.581278,-3.204222
101.320417,-2.739222
100.887111,-2.330889
100.817083,-2.159167
100.862083,-1.926667
100.638722,-1.622472
100.564556,-1.330861
100.394556,-1.271722
100.42625,-1.200861
100.344583,-1.170861
100.407917,-1.044194
100.324583,-0.854167
100.034139,2.623722
100.05875,2.739944
100.111278,2.501667
100.170417,2.505861
100.135417,2.680833
100.221667,2.707917
100.394556,2.326667
100.659139,2.090361
100.665,2.137917
100.799167,2.062083
100.933278,1.809556
100.979583,1.826611
100.925389,1.825833
100.80875,2.209944
100.878333,2.287056
101.047472,2.302917
101.304556,2.048333
101.406667,1.707917
101.555778,1.64625
101.75,1.675389
102.148778,1.383306
102.225417,1.0
102.413333,0.805361
102.909972,0.717083
103.10625,0.455861
102.6825,0.225361
103.138333,0.392861
103.327472,0.549556
103.579167,0.402083
103.593333,0.292917
103.616639,0.347083
103.72875,0.280806
103.807917,0.0
103.556667,-0.009583
103.590389,-0.048361
103.495,-0.122083
103.425417,-0.081667
103.499583,-0.149194
103.408333,-0.144611
103.455417,-0.183389
103.321222,-0.251694
103.51875,-0.213361
103.433306,-0.357889
103.293722,-0.331694
103.598722,-0.43
103.419972,-0.522111
103.369111,-0.437944
103.418722,-0.571694
103.30625,-0.670028
103.393778,-0.675
103.276222,-0.705861
103.470806,-0.75875
103.41,-0.832139
103.519167,-0.809611
103.646667,-0.966278
103.814167,-1.034472
103.970028,-0.987917
104.191611,-1.052917
104.185861,-1.105417
104.367472,-1.017917
104.457917,-1.596694
104.538722,-1.736667
104.450417,-1.861722
104.479556,-1.99
104.559972,-1.856278
104.644583,-1.922472
104.535806,-2.021222
104.657472,-1.959583
104.675028,-2.038778
104.789194,-1.988806
104.87875,-2.084222
104.876278,-2.190028
104.739194,-2.360444
104.62875,-2.336694
104.62,-2.391278
104.728722,-2.383361
104.712917,-2.6
104.847472,-2.284583
104.919611,-2.286694
104.858806,-2.409194
104.908694,-2.379194
104.939139,-2.501278
104.951639,-2.332889
105.04125,-2.369139
105.009167,-2.492889
105.059972,-2.366278
105.1125,-2.433778
105.213306,-2.331278
105.519139,-2.427083
105.619139,-2.392111
105.63125,-2.651694
105.777139,-2.689194
105.813333,-2.921222
106.04875,-2.990028
106.087056,-3.225806
105.90375,-3.340833
105.810417,-3.596694
105.815389,-3.724167
105.957083,-3.837528
105.840417,-4.163361
105.772917,-4.110861
105.817889,-4.3975
105.908694,-4.4375
105.913722,-4.646722
105.865,-4.681278
105.852056,-4.630056
105.90375,-4.940056
105.797917,-5.795
105.723333,-5.904639
105.284167,-5.446278
105.242944,-5.588361
105.163694,-5.585861
105.218722,-5.719167
105.153722,-5.754167
105.221222,-5.78
105.160833,-5.809611
104.703306,-5.522083
104.529944,-5.522111
104.731306,-5.929222
104.581694,-5.945444
103.999139,-5.325444
136.0,33.710417
135.997889,33.708306
135.959556,33.581639
135.753333,33.436222
135.765806,33.482083
135.448306,33.550361
135.331194,33.669111
135.398333,33.721278
135.057889,33.881694
135.174528,34.031667
135.079556,34.073278
135.209556,34.150778
135.070417,34.298306
135.263278,34.375389
135.463722,34.583306
135.444556,34.691667
135.336667,34.725389
135.041667,34.627861
134.647528,34.79625
134.185833,34.741222
134.246222,34.698333
134.172528,34.613722
133.907917,34.599972
133.884194,34.55875
134.048778,34.5775
133.936611,34.450361
133.786722,34.435389
133.699972,34.562889
133.576667,34.464583
133.487528,34.513722
133.444972,34.445389
133.36375,34.465
133.368306,34.370417
133.245889,34.442056
133.210833,34.357056
133.210806,34.409556
133.084139,34.39625
133.075056,34.342056
132.596639,34.232028
132.556667,34.069583
132.447056,34.095
132.557028,34.238306
132.525444,34.368306
132.400806,34.37625
132.22375,34.245
132.216222,34.0
132.102056,33.959167
132.139139,33.83125
132.070833,33.936222
131.969972,33.91625
131.851611,34.012917
131.773333,33.977889
131.825444,34.030806
131.746667,34.070361
131.441722,33.984528
131.399139,34.07125
131.262556,33.925389
131.039972,34.063694
130.905,33.912889
130.862056,34.114167
130.929556,34.209139
130.866278,34.291667
130.9,34.364583
131.034583,34.374167
130.933722,34.394139
130.972472,34.444583
131.166694,34.375389
131.410806,34.42875
131.604194,34.665389
131.8475,34.712028
132.630833,35.289583
132.629194,35.434556
133.092472,35.607056
133.324167,35.569556
133.254583,35.509167
133.399111,35.45375
133.568306,35.532056
134.165806,35.532944
134.539111,35.670389
134.927528,35.647111
135.224139,35.780389
135.302861,35.663306
135.154611,35.554972
135.255806,35.601222
135.31,35.452861
135.461667,35.605417
135.5175,35.49625
135.663306,35.547917
135.58375,35.490833
135.717472,35.485417
135.714167,35.571222
135.83375,35.538333
135.8175,35.644583
135.976694,35.627083
136.018278,35.764583
136.070833,35.662056
136.099583,35.7775
135.960417,35.990806
136.122861,36.252472
136.412528,36.418722
136.702917,36.750806
136.770361,36.998722
136.667917,37.150806
136.756667,37.36375
137.345389,37.515806
137.245,37.307917
137.010861,37.18375
136.910833,37.229611
136.860389,37.081667
136.984972,37.04875
137.057917,37.107472
136.986306,36.875
137.051639,36.77875
137.331694,36.762944
137.434194,36.93125
138.218361,37.169556
138.541694,37.367889
138.845806,37.820417
139.425028,38.148722
139.538722,38.559972
139.842917,38.890806
140.103722,39.679167
139.956278,39.895833
140.046639,39.884556
140.070028,39.998778
139.816611,39.856222
139.703694,39.928306
139.699194,40.007889
139.8875,39.999556
140.017056,40.221667
139.860389,40.614972
140.0,40.746278
140.250389,40.803306
140.320472,41.035
140.412861,41.024167
140.24625,41.123306
140.339139,41.260417
140.637917,41.186639
140.728306,40.832889
140.857917,40.889167
140.87,41.016222
141.130833,40.872917
141.265417,41.193333
141.180778,41.285417
141.055806,41.182056
140.781639,41.130361
140.834556,41.419139
140.910833,41.546278
141.276639,41.352889
141.463306,41.431222
141.387028,41.153333
141.436222,40.673333
141.816167,40.270806
142.005472,39.777472
141.944556,39.589972
142.0225,39.658722
142.070444,39.547528
141.952056,39.471667
142.049139,39.485417
142.042944,39.4275
141.897861,39.339111
141.994556,39.351667
141.890417,39.308333
141.97125,39.249167
141.837056,39.1475
141.921278,39.104972
141.812861,39.113333
141.847444,39.027083
141.724194,39.072083
141.706611,38.939583
141.632472,39.005389
141.676222,38.860806
141.581667,38.909556
141.562111,38.691639
141.442861,38.671667
141.530444,38.638278
141.420417,38.548306
141.544528,38.523306
141.449528,38.4425
141.540472,38.396667
141.52625,38.274944
141.429194,38.397944
141.24825,38.417917
141.070806,38.376222
141.087083,38.297444
140.91875,38.2
141.042111,37.498306
140.982056,36.995
140.79375,36.8825
140.559528,36.279139
140.682889,35.921639
140.845389,35.740806
140.722861,35.794167
140.864583,35.692444
140.685028,35.697028
140.531639,35.607056
140.40875,35.454167
140.385444,35.188306
140.1175,35.113722
139.890028,34.89875
139.754611,34.964139
139.858778,34.997472
139.870444,35.230806
139.767889,35.316667
140.127111,35.570778
139.988333,35.687917
139.892528,35.623694
139.781611,35.672889
139.787056,35.521639
139.630444,35.458306
139.637028,35.2975
139.747889,35.255028
139.680444,35.140833
139.612028,35.142472
139.547528,35.30625
139.170833,35.254583
139.06875,35.055833
139.141306,34.892472
138.988333,34.657889
138.844944,34.600389
138.739611,34.690806
138.762111,34.969167
138.902028,35.049139
138.744139,35.132889
138.570778,35.107056
138.515861,34.982917
138.356194,34.912444
138.199556,34.673306
138.229194,34.595389
137.600111,34.676167
137.649139,34.802028
137.515333,34.757417
137.595833,34.677
137.015833,34.578694
137.072472,34.662833
137.307472,34.680361
137.374611,34.78
137.205889,34.82375
137.178333,34.765333
137.027472,34.776194
136.982444,34.962889
136.916222,34.779139
136.973778,34.695833
136.889944,34.719556
136.821194,34.900833
136.892083,35.095806
136.7125,35.054556
136.502861,34.652528
136.922889,34.444972
136.912472,34.377056
136.811222,34.367472
136.907917,34.365
136.899556,34.276667
136.764972,34.259611
136.865389,34.290806
136.686639,34.282917
136.724556,34.343306
136.661639,34.345389
136.604944,34.257056
136.324972,34.195417
136.299139,34.083722
136.269167,34.127917
136.202111,34.074194
136.272,33.971611
136.212083,33.997472
136.0,33.710417
119.478333,-5.000444
119.477861,-5.0
119.528722,-4.896639
119.480389,-4.753361
119.594611,-4.566694
119.634556,-4.304194
119.635417,-3.964167
119.586667,-4.04375
119.452056,-3.729194
119.509556,-3.555861
119.290028,-3.428778
118.931222,-3.57
118.77375,-3.105056
118.837917,-3.080028
118.882944,-2.890028
118.761667,-2.872944
118.752889,-2.77675
118.818306,-2.620417
118.911611,-2.665417
119.142917,-2.471694
119.121222,-2.289222
119.212889,-1.994167
119.358806,-1.898389
119.289556,-1.698361
119.334583,-1.169972
119.731667,-0.642944
119.876194,-0.860028
119.762028,-0.490861
119.81375,-0.135889
119.706667,-0.136222
119.608722,-0.007528
119.671667,0.022889
119.779111,-0.112139
119.841222,-0.099139
119.880389,0.089972
119.777028,0.220806
119.90875,0.231639
119.850444,0.358306
119.907528,0.486167
120.055389,0.524972
120.04375,0.721639
120.239556,0.799167
120.282528,0.986222
120.355417,0.985028
120.328722,0.858278
120.399139,0.801222
120.598306,0.762028
120.642889,0.95
120.815389,1.049167
120.814556,1.330806
120.908306,1.360389
120.899972,1.310444
121.108333,1.322028
121.259167,1.227083
121.465833,1.302917
121.438722,1.148278
121.660861,1.025389
121.922472,1.10125
121.977444,1.02125
122.058306,1.072917
122.220806,0.994611
122.4425,1.032917
122.842528,0.807917
122.9825,0.978722
123.951694,0.844583
124.296611,1.011222
124.369167,1.175389
124.5675,1.179583
124.614556,1.254167
124.517861,1.303306
124.535444,1.355806
124.823306,1.462056
124.802917,1.574167
124.980833,1.755417
125.0425,1.67625
125.173306,1.687861
125.152111,1.581639
125.252083,1.506611
125.072917,1.363306
124.972889,1.069944
124.634556,0.788306
124.520417,0.471667
124.313333,0.40125
123.626639,0.267889
123.257472,0.311194
123.061694,0.515389
122.106667,0.497056
121.795833,0.408722
121.714167,0.521222
121.53,0.551222
121.489111,0.472861
121.262472,0.489528
121.096667,0.403722
120.881694,0.409583
120.649167,0.537056
120.309611,0.419139
120.030417,-0.075
120.060389,-0.630861
120.3075,-0.962972
120.400806,-0.915417
120.53125,-1.019194
120.567028,-1.254194
120.675806,-1.41125
120.809167,-1.344611
121.093333,-1.429611
121.466222,-0.893389
121.6275,-0.80125
121.703333,-0.94625
121.941694,-0.989639
122.111694,-0.946306
122.201667,-0.777972
122.728306,-0.809583
122.96,-0.752083
122.717917,-0.658306
122.959139,-0.638778
123.0525,-0.56125
123.398333,-0.639611
123.459583,-0.769194
123.323333,-1.052917
123.140806,-0.956278
123.099222,-0.836278
123.081667,-0.897111
122.8025,-0.937111
122.720389,-1.130028
122.376639,-1.509583
122.215,-1.611278
121.858333,-1.669583
121.6675,-1.947944
121.567472,-1.953778
121.339167,-1.775444
121.289556,-1.841722
121.360417,-1.874167
121.344167,-2.003722
121.407472,-1.907167
121.558278,-2.177083
121.678278,-2.175417
121.826222,-2.303333
122.033778,-2.655833
122.008778,-2.713333
122.210806,-2.897056
122.3125,-2.907111
122.252917,-3.024194
122.483778,-3.174194
122.424194,-3.274583
122.32375,-3.230861
122.27625,-3.308333
122.329139,-3.368806
122.238306,-3.382917
122.302889,-3.465861
122.19875,-3.600028
122.448306,-3.751278
122.521667,-3.88875
122.667917,-3.896722
122.530361,-3.9775
122.662944,-4.011694
122.679972,-4.154611
122.834972,-4.154611
122.762056,-4.063361
122.855389,-4.072528
122.885,-4.412972
122.830028,-4.447139
122.679972,-4.326278
122.744972,-4.510472
122.586667,-4.397111
122.188333,-4.466278
122.150806,-4.532944
122.110861,-4.492917
122.02125,-4.651667
122.122111,-4.818333
122.006667,-4.89875
121.543361,-4.769611
121.468722,-4.609222
121.608722,-4.061667
121.341639,-3.98625
121.300028,-3.887972
121.234556,-3.909194
121.239194,-3.822944
120.902889,-3.567528
120.869639,-3.427556
121.074583,-3.2025
121.092917,-3.015861
121.076194,-2.860833
120.970472,-2.808361
121.092889,-2.715833
121.014972,-2.632111
120.991667,-2.682083
120.754194,-2.622944
120.5625,-2.687111
120.449972,-2.82875
120.185444,-2.971694
120.252917,-3.161667
120.422083,-3.269194
120.377889,-3.504194
120.44125,-3.7425
120.342083,-3.895028
120.322889,-4.099194
120.392889,-4.336667
120.344583,-4.428333
120.457056,-4.66
120.382083,-4.839167
120.302889,-4.870833
120.262889,-5.1425
120.402889,-5.346694
120.470389,-5.625056
120.318361,-5.51125
120.114167,-5.592111
119.930028,-5.549583
119.7875,-5.706278
119.668306,-5.697083
119.609972,-5.617083
119.559972,-5.654611
119.508306,-5.54125
119.44,-5.601278
119.349583,-5.328389
119.478333,-5.000444
114.0,-8.590444
113.998361,-8.592111
113.806639,-8.557111
113.79,-8.487111
113.71,-8.527111
113.479167,-8.377083
113.389194,-8.400444
113.216694,-8.280444
112.649139,-8.447917
111.838306,-8.25875
111.748361,-8.34375
111.713306,-8.290417
111.700833,-8.384639
111.459972,-8.324611
111.4275,-8.259583
111.153361,-8.28625
111.105,-8.22125
110.7075,-8.202111
110.206639,-7.987111
110.235028,-7.947944
109.409167,-7.77625
109.385833,-7.716278
108.962917,-7.713333
109.041667,-7.78625
108.7875,-7.740417
108.798278,-7.678778
108.894556,-7.710833
108.862528,-7.609583
108.669972,-7.73125
108.519972,-7.697917
108.4425,-7.822972
107.843306,-7.739583
107.3975,-7.494556
106.401667,-7.384639
106.370389,-7.237556
106.544583,-7.053361
106.505,-6.965472
106.305806,-6.997139
105.980833,-6.814611
105.257472,-6.846278
105.207111,-6.751694
105.368306,-6.64625
105.465,-6.827917
105.647917,-6.481694
105.711667,-6.532083
105.797944,-6.489167
105.878722,-6.075028
106.038333,-5.874611
106.175,-6.03125
106.269139,-5.93875
106.474972,-6.051306
106.684972,-6.012972
106.840861,-6.123806
107.018778,-6.077556
106.974556,-6.015
107.025861,-5.909611
107.162444,-5.98625
107.343333,-5.970444
107.465861,-6.144611
107.655833,-6.252972
107.854972,-6.179639
108.126639,-6.335444
108.217472,-6.226306
108.3025,-6.240389
108.541222,-6.484167
108.601667,-6.767972
108.754139,-6.81875
108.825833,-6.76375
108.932472,-6.841306
109.013333,-6.764556
109.276667,-6.874611
109.483333,-6.787917
109.888333,-6.917083
110.1975,-6.851278
110.406667,-6.952083
110.52125,-6.861694
110.722472,-6.446278
111.029167,-6.416278
111.126222,-6.642528
111.217472,-6.689583
111.376722,-6.70375
111.491611,-6.619611
111.726694,-6.772111
111.971667,-6.767139
112.116639,-6.900444
112.539167,-6.909611
112.547472,-6.842917
112.649556,-7.017528
112.659556,-7.208333
112.767528,-7.197944
112.841194,-7.313389
112.842917,-7.587528
113.155833,-7.74625
113.2875,-7.784583
113.484972,-7.69625
113.762556,-7.738722
114.0375,-7.604556
114.114167,-7.709611
114.438333,-7.78875
114.349556,-8.523361
114.386694,-8.44625
114.437889,-8.631694
114.568333,-8.658778
114.592917,-8.752528
114.345028,-8.743778
114.370417,-8.674167
114.248333,-8.585472
114.218333,-8.645444
114.050028,-8.649611
114.0,-8.590444
285.0,19.9155
284.999861,19.9155
284.834472,19.893444
284.890806,20.060389
284.820417,20.0125
284.8465,19.939694
284.68733299999997,19.881306
284.393278,19.897139
284.128333,19.967111
284.1275,20.027944
284.038278,19.956278
283.765806,19.995389
282.262472,19.842028
282.417444,20.092083
282.884528,20.356667
282.92125,20.504139
282.750389,20.545833
282.759111,20.665389
281.958333,20.699556
281.856667,20.758722
281.510417,21.028333
281.495389,21.276639
281.342472,21.537889
281.220389,21.534111
281.309583,21.580833
281.249139,21.637056
280.78499999999997,21.542056
280.234944,21.716194
280.17413899999997,21.667083
280.131611,21.752917
280.009111,21.725417
279.710806,21.897056
279.54163900000003,22.072083
278.915778,22.079556
278.815028,22.279583
278.78166699999997,22.047889
278.765778,22.132083
278.628333,22.062917
278.61044400000003,22.167528
278.506694,22.198722
278.194139,22.17375
277.84036100000003,22.395
278.352056,22.489944
278.34825,22.574556
278.136639,22.677083
277.242472,22.702889
276.629972,22.200389
276.516667,22.170389
276.429167,22.242917
276.344139,22.164556
276.099139,22.182917
275.964111,21.906278
275.739944,21.895444
275.490806,21.754583
275.5025,21.92875
275.199972,21.812083
275.047917,21.870806
275.504972,22.046278
275.720806,22.003722
275.734583,22.074111
275.683333,22.024583
275.558778,22.194944
275.60125,22.324972
275.974972,22.717083
276.019139,22.670389
276.560806,22.914528
276.614944,22.865361
276.77416700000003,22.995417
276.83666700000003,22.921222
276.874139,22.997889
277.010806,23.011194
277.019944,22.957056
277.042472,23.018722
277.217528,23.029556
277.236667,22.981222
277.728333,23.177917
278.414167,23.149611
278.449167,23.037889
278.85830599999997,23.206222
278.718778,23.1325
278.8275,23.025389
279.005833,23.110417
279.042444,23.049556
279.321611,23.096278
279.738278,22.899583
279.854944,22.96375
279.991667,22.94625
280.036639,22.852083
280.208333,22.905417
280.14288899999997,22.798306
280.35080600000003,22.761222
280.633306,22.423722
281.22249999999997,22.38875
281.284972,22.292083
281.300833,22.383694
281.601639,22.252917
281.695806,22.144583
281.94161099999997,22.073722
282.1075,21.859528
282.16663900000003,21.973722
282.26,21.796222
282.534167,21.777028
282.579167,21.648694
282.667056,21.639972
282.560861,21.807083
282.85997199999997,21.662889
282.846611,21.542056
282.632889,21.604194
282.79625,21.545
282.721222,21.518306
282.780806,21.444583
282.934139,21.595417
283.03830600000003,21.434583
283.186222,21.390833
283.10747200000003,21.298778
283.1975,21.390444
283.344972,21.354556
283.26125,21.280806
283.349139,21.245389
283.34749999999997,21.300389
283.451639,21.289556
283.392917,21.209972
283.466611,21.181222
283.524556,21.221667
283.464139,21.266278
283.579167,21.281222
283.98,21.065389
284.299972,21.118778
284.424583,21.009139
284.322917,20.875833
284.447083,20.795
284.224944,20.837917
284.28166699999997,20.681222
284.381611,20.777083
284.439139,20.679583
284.565833,20.745417
284.67747199999997,20.65375
284.6775,20.720417
285.050778,20.685417
285.265778,20.61625
285.61163899999997,20.282056
285.77,20.316194
285.857056,20.245806
285.729944,20.066194
285.189139,20.039556
285.0,19.9155
123.999167,12.967917
123.99875,12.9675
123.881694,12.979528
123.7325,12.847861
123.425833,13.041222
123.318333,13.007889
123.324556,13.201639
123.190417,13.431667
122.885833,13.577889
122.796194,13.652528
122.833778,13.736667
122.533306,13.964556
122.417944,13.949167
122.522917,13.819111
122.495417,13.649167
122.632056,13.5325
122.563722,13.563333
122.675389,13.381667
122.69875,13.224139
122.595806,13.164556
122.396694,13.525389
121.749972,13.968722
121.479139,13.843722
121.469583,13.685806
121.285833,13.597889
121.034972,13.634583
121.001639,13.782889
120.890833,13.683722
120.880806,13.902917
120.714139,13.929583
120.668722,13.776639
120.619611,13.812472
120.586222,14.231611
120.895806,14.494583
120.980861,14.48875
120.957917,14.639111
120.835,14.767917
120.553333,14.816194
120.607889,14.484139
120.475,14.410417
120.378778,14.476667
120.366222,14.626639
120.245389,14.694167
120.262472,14.850389
120.200389,14.870861
120.175028,14.742889
120.080389,14.789194
120.015417,15.264167
119.887889,15.430833
119.96625,15.509972
119.867056,15.735
119.910444,15.848306
119.8525,15.967889
119.774167,15.914556
119.747889,15.964944
119.777889,16.3125
119.879944,16.396222
119.896222,16.240833
120.086667,16.170417
120.154139,16.037889
120.328306,16.06875
120.422083,16.166667
120.276278,16.619167
120.449556,17.0
120.40375,17.215806
120.457083,17.412528
120.335417,17.571667
120.352861,17.694167
120.43375,17.737444
120.621694,18.547944
120.758333,18.540361
120.841639,18.652917
120.935861,18.561278
121.165833,18.622889
121.604167,18.375389
121.665028,18.249556
121.626611,18.366222
122.005806,18.289556
122.127889,18.383278
122.1625,18.52375
122.319583,18.38
122.318722,18.249944
122.164528,18.084972
122.137056,17.782444
122.245417,17.368278
122.405833,17.337083
122.414611,17.145806
122.520361,17.130806
122.462056,16.887472
122.197056,16.435806
122.202056,16.239111
122.048778,16.0675
121.987917,16.030806
122.137444,16.259528
121.739167,16.070417
121.552083,15.899972
121.552861,15.7825
121.637889,15.705806
121.372111,15.338306
121.601194,14.8275
121.732056,14.6975
121.602917,14.654972
121.657083,14.401639
121.761667,14.132917
121.947444,13.988722
122.229139,13.897889
122.180389,13.996639
122.298333,13.962056
122.319556,14.020806
122.162917,14.14
122.249139,14.245417
122.305806,14.099528
122.466639,14.342917
122.648278,14.282056
122.669139,14.342944
122.773278,14.323778
123.042944,14.103278
123.095389,13.894972
123.046222,13.777444
123.113333,13.683722
123.318722,13.801667
123.284556,13.91
123.339639,13.9725
123.232056,13.968333
123.254194,14.077889
123.316639,14.043722
123.339972,14.10875
123.424167,13.925389
123.447528,13.971222
123.679139,13.88125
123.715,13.942056
123.974611,13.719944
123.582472,13.730444
123.530417,13.568306
123.867139,13.2425
123.77125,13.225833
123.76,13.06125
123.876667,13.145389
124.074972,13.007056
124.189611,13.065
124.079111,12.537917
123.971639,12.555417
123.845389,12.727472
123.843722,12.858333
124.014139,12.878694
123.999167,12.967917
125.0,5.85875
124.999139,5.859556
124.325833,6.117889
124.057889,6.380806
124.042056,6.763333
123.960444,6.7925
123.95875,6.915833
124.063722,7.142472
124.207889,7.194139
124.159556,7.203333
124.233778,7.245806
124.202056,7.3525
124.26125,7.374139
124.154944,7.401194
124.011667,7.647917
123.773306,7.703694
123.687472,7.814583
123.425417,7.813333
123.479556,7.665833
123.33875,7.556639
123.452889,7.434139
123.408333,7.357111
123.286194,7.464944
123.3025,7.529556
123.176694,7.464556
123.115389,7.515806
123.19625,7.589194
123.123333,7.757917
122.99375,7.460833
122.898306,7.545361
122.812472,7.437056
122.782083,7.680028
122.847889,7.718306
122.625833,7.777111
122.446194,7.609139
122.506222,7.581639
122.459583,7.51
122.352917,7.469139
122.392917,7.392444
122.289583,7.322472
122.151667,6.909611
121.949167,6.959556
121.89625,7.111611
122.059528,7.291667
122.070417,7.524167
122.140361,7.574972
122.08375,7.738306
122.222083,7.961667
122.659944,8.164528
122.714972,8.114556
122.907472,8.146222
122.994611,8.218333
122.935417,8.31
123.02625,8.489139
123.298306,8.522056
123.42875,8.662472
123.378361,8.729556
123.500028,8.703694
123.565,8.575417
123.589167,8.672028
123.754944,8.602944
123.837083,8.429944
123.867083,8.163361
123.636222,8.018361
123.665861,7.953722
123.9575,8.172917
124.227472,8.21875
124.309528,8.538278
124.383306,8.59625
124.474972,8.624583
124.639139,8.47875
124.741611,8.498694
124.796611,8.997056
124.877472,9.014556
125.083333,8.827889
125.171306,8.838306
125.206611,9.092083
125.281667,8.990417
125.539972,8.964583
125.388722,9.655806
125.439222,9.827889
125.559583,9.779139
125.668306,9.580417
125.95875,9.485833
125.892889,9.418361
125.987056,9.406667
126.042472,9.237889
126.207111,9.308333
126.157083,9.1075
126.332889,8.844139
126.21125,8.733333
126.241639,8.692083
126.080389,8.610778
126.143361,8.52875
126.392889,8.499139
126.307889,8.355
126.382056,8.2925
126.294611,8.208306
126.455417,8.243333
126.447917,7.989167
126.358806,7.885833
126.568694,7.719972
126.550361,7.315806
126.604556,7.286639
126.459556,6.998361
126.335833,7.005417
126.282083,6.931667
126.350833,6.805417
126.269167,6.929583
126.155389,6.909167
126.261194,6.756639
126.191639,6.273722
126.08375,6.533306
126.079556,6.849972
125.887083,7.124194
125.853778,7.363306
125.695778,7.297889
125.662944,7.123306
125.48875,6.986667
125.373722,6.727472
125.384972,6.605417
125.444167,6.582111
125.430806,6.637083
125.597083,6.5025
125.713722,6.176639
125.685444,5.970833
125.384972,5.559583
125.291222,5.584139
125.285444,5.693333
125.172056,5.799167
125.270389,5.920806
125.265056,6.093722
125.164111,6.104528
125.087056,5.873306
125.0,5.85875
143.258694,41.999111
143.25875,41.998306
143.2425,41.923722
142.961611,42.119583
141.669944,42.649528
141.353278,42.544583
141.003333,42.301222
140.7075,42.583833
140.476694,42.588722
140.31625,42.423361
140.291278,42.249167
140.547583,42.114583
140.759944,42.117056
141.187083,41.800806
140.964167,41.70875
140.701639,41.739528
140.638333,41.816222
140.442111,41.680833
140.4275,41.533722
140.196611,41.396222
140.040028,41.445417
139.983722,41.555806
140.144556,41.929194
140.030833,42.107889
139.777889,42.2525
139.823722,42.614167
140.186667,42.827944
140.30175,42.777083
140.522889,42.990861
140.323694,43.22
140.343361,43.335389
140.486639,43.37625
140.786722,43.182917
141.016611,43.240389
141.159917,43.145417
141.417028,43.322472
141.32625,43.725806
141.644583,43.944972
141.64625,44.313306
141.790444,44.614972
142.985861,44.565389
143.486667,44.254556
143.782444,44.18125
143.670417,44.190778
143.734944,44.10625
143.99625,44.131639
143.793333,44.181222
144.191722,44.103722
144.130806,44.012056
144.246694,44.112889
144.385,43.927889
144.775806,43.927083
145.343333,44.342056
145.348028,44.222417
145.062083,43.805833
145.138333,43.652028
145.347889,43.579167
145.193694,43.625833
145.389528,43.296611
145.229528,43.336667
145.504111,43.214583
145.649111,43.392083
145.817861,43.386639
145.565833,43.28375
145.521639,43.165389
145.145028,43.144583
145.171306,43.074972
144.990028,43.056222
144.97425,42.981222
144.831639,43.01375
144.944556,43.046667
144.859972,43.093722
144.727028,42.995806
144.783361,42.933722
144.244056,42.998611
143.994083,42.927056
143.435417,42.478333
143.258694,41.999111
288.849583,17.998306
288.848694,17.997472
288.57419400000003,17.60125
288.465833,17.753694
288.307861,17.767472
288.369556,17.822444
288.325417,17.970833
287.946528,18.233639
287.45825,18.228667
287.447444,18.168694
287.17575,18.138694
286.627472,18.213722
286.606667,18.27625
286.348306,18.249556
286.156194,18.123306
286.20872199999997,18.0275
286.116667,18.020417
285.906611,18.243722
285.628278,18.29375
285.517056,18.425
285.573278,18.614556
285.784111,18.673722
286.209944,18.537056
286.430833,18.584583
286.289111,18.543722
286.339111,18.497056
286.542444,18.526194
287.105778,18.422056
287.301583,18.436111
287.392389,18.557778
287.645722,18.531917
287.677,18.674889
287.456556,18.771972
287.178,19.037222
287.2965,19.115972
287.196444,19.218583
287.279583,19.288972
287.222917,19.345028
287.299444,19.455667
286.94161099999997,19.628778
286.634139,19.620417
286.542028,19.688278
286.637083,19.830806
286.589972,19.841222
287.176639,19.9525
287.616167,19.814861
287.675222,19.707333
287.679083,19.769194
287.80125,19.787389
287.946361,19.688056
288.145778,19.717972
288.095389,19.686722
288.175778,19.648806
288.15833299999997,19.714611
288.290306,19.695917
288.220333,19.779167
288.345,19.899639
288.75075,19.830444
288.984889,19.933806
289.161611,19.907056
289.368306,19.7645
289.551694,19.783694
289.71169399999997,19.647917
289.97913900000003,18.419556
289.841611,18.22625
289.492444,18.190417
289.429583,18.204944
289.485361,18.219167
289.406278,18.273333
289.414556,18.405806
289.328333,18.428722
289.065,18.25125
288.91166699999997,18.293694
288.94375,18.153278
288.849583,17.998306
130.668861,30.999111
130.802889,31.334972
130.699583,31.553333
130.591222,31.588278
130.680806,31.629583
130.767528,31.565389
130.798306,31.699583
130.641278,31.732444
130.514611,31.499972
130.571194,31.315806
130.669556,31.267472
130.587472,31.155389
130.461667,31.249556
130.216639,31.247056
130.106222,31.411694
130.315861,31.443722
130.334556,31.569167
130.167111,31.790833
130.247472,31.831278
130.174583,32.105
130.339556,32.120833
130.662056,32.633333
130.451222,32.623278
130.63875,32.698306
130.544556,32.906667
130.400417,33.004972
130.362056,33.210833
130.328333,33.142917
130.193306,33.204556
130.117944,33.129139
130.22625,32.954972
130.087917,32.859167
130.34,32.857861
130.350472,32.673333
130.167528,32.589583
130.125389,32.688333
130.206278,32.753333
130.083306,32.79375
129.953306,32.76875
129.738306,32.567889
